trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_1_trip_1_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_2_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_3_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_4_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_5_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_6_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_7_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_8_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_9_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_10_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_11_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_12_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_13_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_14_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_15_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_16_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_17_service_1,route_31,service_1,Wzgórza K.,"",1,block_1,,
block_1_trip_18_service_1,route_31,service_1,Salwator,"",0,block_1,,
block_1_trip_19_service_1,route_31,service_1,Zajezdnia Nowa Huta,"",1,block_1,,
block_9_trip_1_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_2_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_3_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_4_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_5_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_6_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_7_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_8_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_9_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_10_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_11_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_12_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_13_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_14_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_15_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_16_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_17_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_18_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_19_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_20_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_21_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_22_service_1,route_59,service_1,Mały Płaszów P+R,"",1,block_9,,
block_9_trip_23_service_1,route_59,service_1,Czerwone Maki P+R,"",0,block_9,,
block_9_trip_24_service_1,route_59,service_1,Zajezdnia Podgórze,"",1,block_9,,
block_13_trip_1_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_2_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_4_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_6_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_8_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_10_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_12_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_14_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_16_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_17_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_18_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_19_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_20_service_1,route_69,service_1,Krowodrza Górka,"",0,block_13,,
block_13_trip_21_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_13,,
block_13_trip_22_service_1,route_69,service_1,Zajezdnia Podgórze,"",0,block_13,,
block_15_trip_1_service_1,route_46,service_1,Struga,"",0,block_15,,
block_15_trip_2_service_1,route_46,service_1,Borek Fałęcki,"",1,block_15,,
block_15_trip_3_service_1,route_46,service_1,Kopiec Wandy,"",0,block_15,,
block_15_trip_4_service_1,route_46,service_1,Borek Fałęcki,"",1,block_15,,
block_15_trip_5_service_1,route_46,service_1,Kopiec Wandy,"",0,block_15,,
block_15_trip_6_service_1,route_46,service_1,Borek Fałęcki,"",1,block_15,,
block_15_trip_7_service_1,route_46,service_1,Kopiec Wandy,"",0,block_15,,
block_15_trip_8_service_1,route_46,service_1,Borek Fałęcki,"",1,block_15,,
block_15_trip_9_service_1,route_46,service_1,Kopiec Wandy,"",0,block_15,,
block_15_trip_10_service_1,route_46,service_1,Borek Fałęcki,"",1,block_15,,
block_15_trip_11_service_1,route_46,service_1,Kopiec Wandy,"",0,block_15,,
block_15_trip_12_service_1,route_46,service_1,Borek Fałęcki,"",1,block_15,,
block_15_trip_13_service_1,route_46,service_1,Kopiec Wandy,"",0,block_15,,
block_15_trip_14_service_1,route_46,service_1,Borek Fałęcki,"",1,block_15,,
block_15_trip_15_service_1,route_46,service_1,Kombinat,"",0,block_15,,
block_15_trip_16_service_1,route_46,service_1,Zajezdnia Nowa Huta,"",0,block_15,,
block_20_trip_1_service_1,route_70,service_1,Os.Piastów,"",0,block_20,,
block_20_trip_2_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_20,,
block_20_trip_3_service_1,route_70,service_1,Os.Piastów,"",0,block_20,,
block_20_trip_4_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_20,,
block_20_trip_5_service_1,route_70,service_1,Os.Piastów,"",0,block_20,,
block_20_trip_6_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_20,,
block_20_trip_7_service_1,route_70,service_1,Os.Piastów,"",0,block_20,,
block_20_trip_8_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_20,,
block_20_trip_9_service_1,route_70,service_1,Os.Piastów,"",0,block_20,,
block_20_trip_10_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_20,,
block_20_trip_11_service_1,route_70,service_1,Os.Piastów,"",0,block_20,,
block_20_trip_12_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_20,,
block_20_trip_13_service_1,route_70,service_1,Os.Piastów,"",0,block_20,,
block_20_trip_14_service_1,route_70,service_1,Zajezdnia Nowa Huta,"",0,block_20,,
block_22_trip_1_service_1,route_754,service_1,Bardosa,"",0,block_22,,
block_22_trip_2_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_3_service_1,route_754,service_1,Pleszów,"",1,block_22,,
block_22_trip_4_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_5_service_1,route_754,service_1,Pleszów,"",1,block_22,,
block_22_trip_6_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_7_service_1,route_754,service_1,Pleszów,"",1,block_22,,
block_22_trip_8_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_9_service_1,route_754,service_1,Pleszów,"",1,block_22,,
block_22_trip_10_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_11_service_1,route_754,service_1,Pleszów,"",1,block_22,,
block_22_trip_12_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_13_service_1,route_754,service_1,Pleszów,"",1,block_22,,
block_22_trip_14_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_15_service_1,route_754,service_1,Pleszów,"",1,block_22,,
block_22_trip_16_service_1,route_754,service_1,Salwator,"",0,block_22,,
block_22_trip_17_service_1,route_754,service_1,Bardosa,"",1,block_22,,
block_22_trip_18_service_1,route_754,service_1,Zajezdnia Nowa Huta,"",0,block_22,,
block_43_trip_1_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_2_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_3_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_4_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_5_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_6_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_7_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_8_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_9_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_10_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_11_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_12_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_13_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_14_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_15_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_16_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_17_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_18_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_19_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_20_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_21_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_22_service_3,route_43,service_3,Dworzec Tow.,"",1,block_43,,
block_43_trip_23_service_3,route_43,service_3,Borek Fałęcki,"",0,block_43,,
block_43_trip_24_service_3,route_43,service_3,Zajezdnia Podgórze,"",0,block_43,,
block_46_trip_1_service_3,route_63,service_3,Krowodrza Górka,"",0,block_46,,
block_46_trip_2_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_3_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_4_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_5_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_6_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_7_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_8_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_9_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_10_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_11_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_12_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_13_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_14_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_15_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_16_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_17_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_18_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_19_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_20_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_46,,
block_46_trip_21_service_3,route_63,service_3,Krowodrza Górka,"",1,block_46,,
block_46_trip_22_service_3,route_63,service_3,Zajezdnia Nowa Huta,"",0,block_46,,
block_53_trip_1_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_2_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_3_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_4_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_5_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_6_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_7_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_8_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_9_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_10_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_11_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_12_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_13_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_14_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_15_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_16_service_1,route_58,service_1,Mistrzejowice,"",1,block_53,,
block_53_trip_17_service_1,route_58,service_1,Nowy Bieżanów P+R,"",0,block_53,,
block_53_trip_18_service_1,route_58,service_1,Zajezdnia Podgórze,"",0,block_53,,
block_54_trip_1_service_1,route_924,service_1,Łagiewniki,"",0,block_54,,
block_54_trip_2_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_3_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_4_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_5_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_6_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_7_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_8_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_9_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_10_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_11_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_12_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_13_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_14_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_15_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_16_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_17_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_18_service_1,route_924,service_1,Tauron Arena Kraków Wieczysta,"",0,block_54,,
block_54_trip_19_service_1,route_924,service_1,Łagiewniki,"",1,block_54,,
block_54_trip_20_service_1,route_924,service_1,Zajezdnia Podgórze,"",0,block_54,,
block_59_trip_1_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_2_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_4_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_6_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_8_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_10_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_12_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_14_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_16_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_17_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_18_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_19_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_59,,
block_59_trip_20_service_1,route_69,service_1,Krowodrza Górka,"",0,block_59,,
block_59_trip_21_service_1,route_69,service_1,Zajezdnia Podgórze,"",0,block_59,,
block_60_trip_1_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_2_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_3_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_4_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_5_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_6_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_7_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_8_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_9_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_10_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_11_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_12_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_13_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_14_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_15_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_16_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_17_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_18_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_19_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_20_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_21_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_22_service_1,route_43,service_1,Dworzec Tow.,"",1,block_60,,
block_60_trip_23_service_1,route_43,service_1,Borek Fałęcki,"",0,block_60,,
block_60_trip_24_service_1,route_43,service_1,Zajezdnia Podgórze,"",0,block_60,,
block_69_trip_1_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_2_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_3_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_4_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_5_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_6_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_7_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_8_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_9_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_10_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_11_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_12_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_13_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_14_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_15_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_16_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_17_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_18_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_19_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_20_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_21_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_22_service_1,route_63,service_1,Krowodrza Górka,"",1,block_69,,
block_69_trip_23_service_1,route_63,service_1,Kurdwanów P+R,"",0,block_69,,
block_69_trip_24_service_1,route_63,service_1,Zajezdnia Podgórze,"",0,block_69,,
block_70_trip_1_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_2_service_1,route_70,service_1,Os.Piastów,"",0,block_70,,
block_70_trip_3_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_4_service_1,route_70,service_1,Os.Piastów,"",0,block_70,,
block_70_trip_5_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_6_service_1,route_70,service_1,Os.Piastów,"",0,block_70,,
block_70_trip_7_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_8_service_1,route_70,service_1,Os.Piastów,"",0,block_70,,
block_70_trip_9_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_10_service_1,route_70,service_1,Os.Piastów,"",0,block_70,,
block_70_trip_11_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_12_service_1,route_70,service_1,Os.Piastów,"",0,block_70,,
block_70_trip_13_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_14_service_1,route_70,service_1,Os.Piastów,"",0,block_70,,
block_70_trip_15_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_70,,
block_70_trip_16_service_1,route_70,service_1,Zajezdnia Podgórze,"",0,block_70,,
block_75_trip_1_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_2_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_3_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_4_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_5_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_6_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_7_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_8_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_9_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_10_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_11_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_12_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_13_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_14_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_15_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_16_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_17_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_18_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_19_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_20_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_21_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_22_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_23_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_24_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_25_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_26_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_27_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_28_service_1,route_755,service_1,Bronowice,"",1,block_75,,
block_75_trip_29_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_75,,
block_75_trip_30_service_1,route_755,service_1,Zajezdnia Nowa Huta,"",0,block_75,,
block_76_trip_1_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_2_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_3_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_4_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_5_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_6_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_7_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_8_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_9_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_10_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_11_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_12_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_13_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_14_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_15_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_16_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_17_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_18_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_19_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_20_service_1,route_755,service_1,Bronowice,"",1,block_76,,
block_76_trip_21_service_1,route_755,service_1,Tauron Arena Kraków Wieczysta,"",0,block_76,,
block_76_trip_22_service_1,route_755,service_1,Bronowice,"",1,block_76,,
